Random Walk,Bias Instability
0.0011416256900198065,0.00024125798052682134
Tau,AllanDev,AllanDevError,AllanDevN
0.59,0.0015033789074177315,8.134990977220404e-07,3415252.0
0.6,0.001490681321134182,8.066284945363871e-07,3415250.0
0.61,0.001478521241188057,8.000487396030946e-07,3415248.0
0.62,0.0014666168922489206,7.936073605193617e-07,3415246.0
0.63,0.0014550882975728771,7.87369303724942e-07,3415244.0
0.64,0.001443916309149363,7.813242081301985e-07,3415242.0
0.65,0.0014330239520030255,7.754304216087921e-07,3415240.0
0.66,0.001422549821599081,7.697629403684328e-07,3415238.0
0.67,0.0014122219090362534,7.641745764885329e-07,3415236.0
0.68,0.0014020865251750953,7.586903895511099e-07,3415234.0
0.69,0.0013921048073113325,7.532893504398827e-07,3415232.0
0.7,0.0013821691027074904,7.47913206656671e-07,3415230.0
0.71,0.0013724567819132598,7.426579362155924e-07,3415228.0
0.73,0.0013534809897259399,7.323902657089238e-07,3415224.0
0.74,0.0013443982929294209,7.274756858470064e-07,3415222.0
0.75,0.0013355214325365817,7.226724845508138e-07,3415220.0
0.76,0.0013269543564235337,7.180369098300904e-07,3415218.0
0.77,0.0013185681927554776,7.134992271342224e-07,3415216.0
0.79,0.001302444227643744,7.047746935827044e-07,3415212.0
0.8,0.0012945135488171312,7.004834736740172e-07,3415210.0
0.81,0.0012867541943783524,6.962849578428751e-07,3415208.0
0.83,0.0012714920942061992,6.880267742962351e-07,3415204.0
0.84,0.001264078036842781,6.84015097515662e-07,3415202.0
0.85,0.0012567278240669297,6.800379658372678e-07,3415200.0
0.87,0.0012425462953529417,6.723644800434921e-07,3415196.0
0.88,0.0012355759191598954,6.68592878028369e-07,3415194.0
0.9,0.0012219689547227604,6.612302862824529e-07,3415190.0
0.91,0.0012154095860014422,6.576810815995916e-07,3415188.0
0.93,0.0012025289648169909,6.507115152784857e-07,3415184.0
0.94,0.001196278847218058,6.473296461679999e-07,3415182.0
0.96,0.001184056327547607,6.407161793426384e-07,3415178.0
0.97,0.0011780707902091388,6.37477473962252e-07,3415176.0
0.99,0.001166412435345706,6.311692765052796e-07,3415172.0
1.0,0.001160640768048555,6.280462949081877e-07,3415170.0
1.02,0.001149473236944265,6.220036812484765e-07,3415166.0
1.04,0.0011386612922280625,6.161534757543339e-07,3415162.0
1.05,0.0011333127666062611,6.132594560792269e-07,3415160.0
1.07,0.0011228627620720926,6.076050939113189e-07,3415156.0
1.09,0.0011126954872470829,6.021037163126491e-07,3415152.0
1.11,0.001102866115153775,5.967851788913397e-07,3415148.0
1.12,0.0010980635495954,5.94186578731573e-07,3415146.0
1.14,0.0010886630153504146,5.891000858237616e-07,3415142.0
1.16,0.0010794600512497735,5.84120496677657e-07,3415138.0
1.18,0.0010704543176206474,5.792476276762356e-07,3415134.0
1.2,0.001061673229658994,5.744963140132639e-07,3415130.0
1.22,0.001053094162964398,5.69854313300812e-07,3415126.0
1.24,0.0010447691482989103,5.653497808309976e-07,3415122.0
1.26,0.0010367295677156424,5.609996984409971e-07,3415118.0
1.28,0.0010288754995557532,5.567499963196108e-07,3415114.0
1.3,0.001021165877421203,5.52578452585852e-07,3415110.0
1.32,0.001013662080132823,5.48518281014943e-07,3415106.0
1.34,0.0010063082993879255,5.445392824957157e-07,3415102.0
1.37,0.0009956016755277393,5.387461264315903e-07,3415096.0
1.39,0.0009887346668522982,5.350305216265733e-07,3415092.0
1.41,0.0009820031353646168,5.313882228080239e-07,3415088.0
1.43,0.0009754476353494078,5.278411751282494e-07,3415084.0
1.46,0.0009658243125758794,5.226341932478979e-07,3415078.0
1.48,0.0009595328616271539,5.192300195702322e-07,3415074.0
1.51,0.000950326482573207,5.14248642587531e-07,3415068.0
1.53,0.000944325198564524,5.110014766773427e-07,3415064.0
1.56,0.0009355602752414427,5.062589697536885e-07,3415058.0
1.58,0.0009298345167220139,5.031608893815704e-07,3415054.0
1.61,0.0009214937301493841,4.986478817377123e-07,3415048.0
1.63,0.0009160572936596261,4.957063532878958e-07,3415044.0
1.66,0.0009081102782179517,4.914064141639002e-07,3415038.0
1.69,0.0009003945048289637,4.872315997855316e-07,3415032.0
1.71,0.0008953540392646881,4.845043301252671e-07,3415028.0
1.74,0.0008879998069349211,4.805251450219217e-07,3415022.0
1.77,0.0008808803272223242,4.76672985201422e-07,3415016.0
1.8,0.0008739068214473109,4.7289980992632804e-07,3415010.0
1.83,0.000867097433476103,4.692154376579649e-07,3415004.0
1.86,0.000860438684840524,4.6561257497377916e-07,3414998.0
1.89,0.0008539596767229044,4.6210696973984004e-07,3414992.0
1.92,0.0008476043063938995,4.586682630681849e-07,3414986.0
1.95,0.0008413720606193764,4.552961774059734e-07,3414980.0
1.98,0.0008352973500797359,4.5200933378124204e-07,3414974.0
2.01,0.0008293733421231258,4.4880403502258234e-07,3414968.0
2.05,0.0008217046297976416,4.4465473711623593e-07,3414960.0
2.08,0.0008161512616905862,4.416499924211276e-07,3414954.0
2.11,0.0008107308975982551,4.3871721596039715e-07,3414948.0
2.15,0.0008036733498243199,4.3489861878005167e-07,3414940.0
2.18,0.0007985219285657089,4.321113658361869e-07,3414934.0
2.22,0.0007918432687892293,4.284977844078102e-07,3414926.0
2.26,0.0007853378595444813,4.2497794735547257e-07,3414918.0
2.29,0.0007805936110879893,4.224110145160947e-07,3414912.0
2.33,0.0007744233762089089,4.1907253984113607e-07,3414904.0
2.37,0.0007684743625178038,4.1585376942648556e-07,3414896.0
2.41,0.0007626795059203246,4.127184124507275e-07,3414888.0
2.45,0.0007569962609481055,4.096434460123049e-07,3414880.0
2.49,0.0007514454779636358,4.0664015337035925e-07,3414872.0
2.53,0.0007460705986065623,4.0373204298355065e-07,3414864.0
2.57,0.0007408414439061289,4.0090278398147617e-07,3414856.0
2.61,0.0007357125532535186,3.9812777582259717e-07,3414848.0
2.65,0.0007307276162831244,3.9543066118843863e-07,3414840.0
2.7,0.0007246395591555285,3.9213670480476915e-07,3414830.0
2.74,0.0007198614274407095,3.895514882721609e-07,3414822.0
2.78,0.0007151444986409771,3.869993855504128e-07,3414814.0
2.83,0.0007094101830265933,3.8389683125975603e-07,3414804.0
2.88,0.0007037801689075487,3.808507106492188e-07,3414794.0
2.92,0.000699378593471042,3.7846924097910754e-07,3414786.0
2.97,0.0006940108584485351,3.755650371285775e-07,3414776.0
3.02,0.0006888140553343305,3.727533249729832e-07,3414766.0
3.07,0.0006837125007628776,3.699931486296749e-07,3414756.0
3.12,0.0006787345852226159,3.672998719487294e-07,3414746.0
3.17,0.0006738954672242518,3.646816983232902e-07,3414736.0
3.22,0.0006691711759860963,3.621256561631185e-07,3414726.0
3.27,0.0006645600949808171,3.5963087094720225e-07,3414716.0
3.33,0.0006591523763397354,3.567050767942345e-07,3414704.0
3.38,0.0006547037480333531,3.542981881882007e-07,3414694.0
3.43,0.0006503469787732854,3.519410028672976e-07,3414684.0
3.49,0.0006452927188883393,3.492064591550799e-07,3414672.0
3.55,0.0006403647281280462,3.4654023772454954e-07,3414660.0
3.61,0.0006356098077390795,3.4396766597671356e-07,3414648.0
3.66,0.0006317488006094164,3.4187873751124554e-07,3414638.0
3.72,0.0006272552622262467,3.394475996659023e-07,3414626.0
3.78,0.0006229065938960574,3.370948517881916e-07,3414614.0
3.85,0.000617979571020217,3.344292081633268e-07,3414600.0
3.91,0.0006138845821271438,3.322137253067357e-07,3414588.0
3.97,0.0006098472044988303,3.3002941200224483e-07,3414576.0
4.04,0.0006052742384843416,3.275553434798547e-07,3414562.0
4.1,0.0006014487609731185,3.2548568754289794e-07,3414550.0
4.17,0.0005970579845904525,3.231101959514676e-07,3414536.0
4.24,0.0005927932949911774,3.208029292149683e-07,3414522.0
4.31,0.0005886270392069496,3.1854892271961194e-07,3414508.0
4.38,0.0005845610212143172,3.1634915305791227e-07,3414494.0
4.45,0.000580591897509347,3.142018111427229e-07,3414480.0
4.52,0.0005767019454104455,3.1209730620486256e-07,3414466.0
4.59,0.0005728880106646278,3.100339314979563e-07,3414452.0
4.67,0.0005685963562676878,3.0771210693808365e-07,3414436.0
4.74,0.0005649000408968958,3.0571236738320905e-07,3414422.0
4.82,0.0005607393963331255,3.0346142251368055e-07,3414406.0
4.9,0.0005566758992192662,3.012630415603972e-07,3414390.0
4.98,0.0005527131498848103,2.991191733313003e-07,3414374.0
5.06,0.0005488425764743338,2.9702517925292826e-07,3414358.0
5.14,0.0005450702094277672,2.949843232650069e-07,3414342.0
5.23,0.0005409041531196226,2.927304838661571e-07,3414324.0
5.31,0.0005372221758749441,2.9073852558914224e-07,3414308.0
5.4,0.0005331621557741093,2.8854204951983384e-07,3414290.0
5.49,0.0005292281114642967,2.864137388961241e-07,3414272.0
5.58,0.0005254210385429895,2.8435413306730496e-07,3414254.0
5.67,0.0005217266991737965,2.823555271404432e-07,3414236.0
5.76,0.0005181340307155685,2.8041193454353266e-07,3414218.0
5.85,0.0005146397725844235,2.785215910927987e-07,3414200.0
5.95,0.0005108511970560828,2.764720344916279e-07,3414180.0
6.05,0.0005071789257121372,2.7448540975141176e-07,3414160.0
6.14,0.0005039735025743539,2.7275135263766116e-07,3414142.0
6.24,0.0005005051055475778,2.708750434131723e-07,3414122.0
6.35,0.0004967711910019931,2.6885510255446677e-07,3414100.0
6.45,0.0004934424285028408,2.6705434152143403e-07,3414080.0
6.55,0.0004902069062262978,2.653040323213333e-07,3414060.0
6.66,0.00048672816312797545,2.6342215652236633e-07,3414038.0
6.77,0.00048336087358577225,2.616005885744631e-07,3414016.0
6.88,0.00048007029479398174,2.59820525784936e-07,3413994.0
6.99,0.00047683082905635734,2.5806811469143895e-07,3413972.0
7.1,0.0004736424335176886,2.563433323672355e-07,3413950.0
7.22,0.0004702777631532112,2.545232102471793e-07,3413926.0
7.34,0.00046701288699610877,2.527570860349755e-07,3413902.0
7.46,0.00046383904205195156,2.5104021756849013e-07,3413878.0
7.58,0.0004607532436396701,2.493709899842539e-07,3413854.0
7.7,0.00045773387659326037,2.477377050838953e-07,3413830.0
7.83,0.00045454323239639414,2.460117807090451e-07,3413804.0
7.95,0.0004516860410275049,2.444662464635404e-07,3413780.0
8.08,0.00044866721721587444,2.428332917793579e-07,3413754.0
8.22,0.0004454850950304042,2.4111201256367905e-07,3413726.0
8.35,0.0004426228390745705,2.3956377248433077e-07,3413700.0
8.49,0.0004396033889233856,2.379305107072042e-07,3413672.0
8.62,0.0004368568337692515,2.3644486830142408e-07,3413646.0
8.76,0.0004339814199203066,2.3488953950730958e-07,3413618.0
8.91,0.00043099010456739843,2.3327153512501257e-07,3413588.0
9.05,0.0004282882526314854,2.3181012013320111e-07,3413560.0
9.2,0.0004254348964742464,2.3026675893597572e-07,3413530.0
9.35,0.0004226409759614523,2.2875555388007439e-07,3413500.0
9.5,0.00041991839868251325,2.2728295043212727e-07,3413470.0
9.66,0.00041710491150020556,2.2576119452536885e-07,3413438.0
9.81,0.00041452060884671933,2.2436340707206234e-07,3413408.0
9.97,0.000411839944999213,2.2291351595894428e-07,3413376.0
10.13,0.00040922745824569775,2.215005131350373e-07,3413344.0
10.3,0.00040652578900617905,2.2003928994674193e-07,3413310.0
10.47,0.00040391429770113995,2.1862686285733993e-07,3413276.0
10.64,0.0004013990230539939,2.1726650119447977e-07,3413242.0
10.81,0.0003989604978508903,2.1594766860397203e-07,3413208.0
10.99,0.00039644279422559566,2.1458602817295244e-07,3413172.0
11.16,0.0003941073432943657,2.1332296090152787e-07,3413138.0
11.35,0.00039155967131977064,2.1194513337998688e-07,3413100.0
11.53,0.0003892095175932672,2.106741429362992e-07,3413064.0
11.72,0.0003868053769724628,2.0937397786712997e-07,3413026.0
11.91,0.00038449067968350905,2.0812221340124387e-07,3412988.0
12.1,0.00038220144313685895,2.068842168095848e-07,3412950.0
12.3,0.0003798293449456166,2.0560141373344938e-07,3412910.0
12.5,0.0003775376606155481,2.0436212386310295e-07,3412870.0
12.7,0.000375327319551342,2.0316685105554323e-07,3412830.0
12.91,0.0003730539375272116,2.0193749877994783e-07,3412788.0
13.12,0.0003708373003804637,2.0073884809136562e-07,3412746.0
13.33,0.0003687039499072818,1.9958526704958252e-07,3412704.0
13.55,0.000366517715233255,1.9840310272684488e-07,3412660.0
13.77,0.0003643971866767716,1.97256491387409e-07,3412616.0
14.0,0.0003622394356689697,1.9608977324339648e-07,3412570.0
14.22,0.00036023347427252534,1.9500515051654068e-07,3412526.0
14.45,0.0003581834173284455,1.9389670024051061e-07,3412480.0
14.69,0.00035607229777781735,1.9275523605724084e-07,3412432.0
14.93,0.00035400817960377966,1.916391996071722e-07,3412384.0
15.17,0.00035197523438360457,1.905400227896257e-07,3412336.0
15.42,0.0003499089552722592,1.894228407704434e-07,3412286.0
15.67,0.00034789995185706906,1.8833664875567766e-07,3412236.0
15.92,0.0003459490154712693,1.8728187581999043e-07,3412186.0
16.18,0.00034396807863527933,1.8621090094262422e-07,3412134.0
16.45,0.0003419284582504678,1.8510819477899305e-07,3412080.0
16.71,0.0003400220032698832,1.8407750892215493e-07,3412028.0
16.99,0.0003380388773149525,1.8300540700453968e-07,3411972.0
17.26,0.0003361675994622053,1.8199378629641063e-07,3411918.0
17.54,0.00033426107253149663,1.8096311939721722e-07,3411862.0
17.83,0.0003323411005114257,1.7992520933266524e-07,3411804.0
18.12,0.0003304861358075328,1.789224760630642e-07,3411746.0
18.41,0.0003286996595953828,1.779568051810564e-07,3411688.0
18.71,0.00032693470189964374,1.7700281992306135e-07,3411628.0
19.02,0.0003251776828105129,1.7605316751417726e-07,3411566.0
19.33,0.00032345694944956065,1.7512314335277306e-07,3411504.0
19.64,0.00032178179717558725,1.742177806287317e-07,3411442.0
19.96,0.0003201035977566543,1.7331080248075846e-07,3411378.0
20.29,0.00031843284914494544,1.7240789193348366e-07,3411312.0
20.62,0.00031679818957863277,1.7152450367744633e-07,3411246.0
20.95,0.00031522443881835916,1.7067407660800781e-07,3411180.0
21.29,0.0003136300677077272,1.698125181600914e-07,3411112.0
21.64,0.00031202091266667063,1.6894298736016128e-07,3411042.0
21.99,0.000310483996264469,1.6811255257567904e-07,3410972.0
22.35,0.00030896039307964956,1.6728935837011765e-07,3410900.0
22.71,0.00030747859482064903,1.664887826949386e-07,3410828.0
23.08,0.0003060030336436074,1.6569161591263732e-07,3410754.0
23.46,0.0003045289038086761,1.6489525523893412e-07,3410678.0
23.84,0.0003030838402049059,1.6411461569768086e-07,3410602.0
24.23,0.00030165623096021073,1.6334345801164218e-07,3410524.0
24.62,0.0003002751893935334,1.6259749887259933e-07,3410446.0
25.02,0.000298881318126249,1.6184462285296923e-07,3410366.0
25.43,0.0002974721630321031,1.6108350011990514e-07,3410284.0
25.84,0.00029611332774690983,1.6034960800601484e-07,3410202.0
26.26,0.00029476840973310285,1.5962328156938977e-07,3410118.0
26.69,0.0002934337398645621,1.5890253351813014e-07,3410032.0
27.12,0.0002921221206147732,1.581942500235882e-07,3409946.0
27.57,0.0002907919713122858,1.5747600626381547e-07,3409856.0
28.01,0.00028951911774842984,1.5678872603825108e-07,3409768.0
28.47,0.0002882267428859174,1.5609094778669435e-07,3409676.0
28.93,0.0002869550028422042,1.554043257983579e-07,3409584.0
29.4,0.0002856977019989252,1.5472555053985e-07,3409490.0
29.88,0.00028447098969500514,1.5406336787443703e-07,3409394.0
30.37,0.0002832895892917646,1.534257518921142e-07,3409296.0
30.86,0.0002821832530715876,1.5282877192818573e-07,3409198.0
31.36,0.00028106378785063647,1.522247087964535e-07,3409098.0
31.87,0.0002799497696094121,1.516236225939067e-07,3408996.0
32.39,0.000278858431944195,1.5103484695895567e-07,3408892.0
32.92,0.00027777470039318605,1.50450217206194e-07,3408786.0
33.45,0.0002767344108299347,1.4988909901970092e-07,3408680.0
34.0,0.00027568282864245356,1.4932193445761674e-07,3408570.0
34.55,0.00027468193295083365,1.487822061073126e-07,3408460.0
35.11,0.0002737158600166237,1.4826136602083864e-07,3408348.0
35.69,0.0002727469415542566,1.4773905421577906e-07,3408232.0
36.27,0.00027180702356762636,1.4723243365443858e-07,3408116.0
36.86,0.0002708985827669558,1.4674288980313433e-07,3407998.0
37.46,0.0002699825530289911,1.4624926104234018e-07,3407878.0
38.06,0.00026908301908595773,1.457645508565097e-07,3407758.0
38.68,0.0002681961799226757,1.452867859091886e-07,3407634.0
39.31,0.00026734168740560134,1.4482656921638524e-07,3407508.0
39.95,0.00026649794466104484,1.4437220148980763e-07,3407380.0
40.6,0.00026566096187799606,1.439215211853677e-07,3407250.0
41.26,0.00026483530615498244,1.4347700238753088e-07,3407118.0
41.93,0.0002640020717927679,1.4302840252423354e-07,3406984.0
42.62,0.00026316795679120667,1.4257939166029314e-07,3406846.0
43.31,0.0002623592981059007,1.4214415469365866e-07,3406708.0
44.01,0.0002615492708447644,1.4170820025438864e-07,3406568.0
44.73,0.0002607040540385283,1.4125324469583734e-07,3406424.0
45.46,0.00025985394949025665,1.4079566299613275e-07,3406278.0
46.2,0.0002590176104551138,1.4034556162631638e-07,3406130.0
46.95,0.000258178175281612,1.3989380419631415e-07,3405980.0
47.71,0.00025735074689847075,1.394485739030685e-07,3405828.0
48.49,0.00025653214807546835,1.390081899510492e-07,3405672.0
49.28,0.0002557130423438133,1.3856755190135612e-07,3405514.0
50.08,0.0002549144988490346,1.3813807671276796e-07,3405354.0
50.89,0.0002541256039252837,1.3771385054348294e-07,3405192.0
51.72,0.0002533637188474289,1.373043222395711e-07,3405026.0
52.56,0.00025260213840365143,1.368949793504918e-07,3404858.0
53.42,0.0002518349859434946,1.3648267675197288e-07,3404686.0
54.29,0.0002511240884228532,1.3610088167998524e-07,3404512.0
55.17,0.00025043739763554727,1.357322266312391e-07,3404336.0
56.07,0.00024976941139987223,1.3537376991536258e-07,3404156.0
56.98,0.0002491340111476203,1.3503299591561538e-07,3403974.0
57.91,0.00024852702380139007,1.34707683419454e-07,3403788.0
58.85,0.00024795719657857925,1.344025349748248e-07,3403600.0
59.81,0.00024737565010387273,1.3409109610519094e-07,3403408.0
60.78,0.0002468250087308404,1.33796431810395e-07,3403214.0
61.77,0.00024631097761568374,1.3352167518703346e-07,3403016.0
62.77,0.0002458355836150538,1.3326788709304738e-07,3402816.0
63.79,0.0002453888853084005,1.3302971883157402e-07,3402612.0
64.83,0.0002449576937646054,1.328000212189541e-07,3402404.0
65.88,0.00024458084317986745,1.3259980967278118e-07,3402194.0
66.96,0.00024422957251650696,1.3241357127627278e-07,3401978.0
68.05,0.0002439068881127381,1.3224285912331558e-07,3401760.0
69.15,0.00024359554627532024,1.3207832497058889e-07,3401540.0
70.28,0.00024328744480175865,1.3191565365818948e-07,3401314.0
71.42,0.0002429829390697215,1.3175496017412498e-07,3401086.0
72.58,0.00024268418946071536,1.3159745475821777e-07,3400854.0
73.76,0.00024241930952325364,1.3145838279311037e-07,3400618.0
74.96,0.00024219059765106238,1.3133899236964704e-07,3400378.0
76.18,0.0002419966462790784,1.312385220243554e-07,3400134.0
77.42,0.0002418422545040195,1.311595763437852e-07,3399886.0
78.68,0.00024169833967678403,1.3108638442198904e-07,3399634.0
79.96,0.00024156432857344508,1.3101863587508558e-07,3399378.0
81.26,0.00024144779436034597,1.3096043886576988e-07,3399118.0
82.58,0.00024135315206916873,1.30914189186583e-07,3398854.0
83.93,0.00024128717804473802,1.3088360242126128e-07,3398584.0
85.29,0.00024124147655047134,1.3086404899101895e-07,3398312.0
86.68,0.00024121718240435795,1.3085622284566438e-07,3398034.0
88.09,0.0002412095751698921,1.308575260412111e-07,3397752.0
89.52,0.00024125798052682134,1.308892950224546e-07,3397466.0
90.98,0.0002413433332763198,1.3094122839418302e-07,3397174.0
92.46,0.00024144965614238993,1.3100462146488543e-07,3396878.0
93.96,0.0002415866214350551,1.3108472404326392e-07,3396578.0
95.49,0.00024175742065866068,1.3118330890646371e-07,3396272.0
97.04,0.00024195604876106565,1.3129708153385e-07,3395962.0
98.62,0.0002421913189239654,1.3143086560387474e-07,3395646.0
100.23,0.00024244579930173508,1.3157520402853809e-07,3395324.0
101.86,0.00024272100748724937,1.3173088354457165e-07,3394998.0
103.51,0.00024302028182843357,1.3189971796762218e-07,3394668.0
105.2,0.00024334135286355354,1.3208055553583768e-07,3394330.0
106.91,0.00024366897211548284,1.3226504379150385e-07,3393988.0
108.65,0.0002440005518444085,1.324518179422466e-07,3393640.0
110.41,0.0002443496711406083,1.326482113408054e-07,3393288.0
112.21,0.0002447173818852414,1.3285487521432936e-07,3392928.0
114.03,0.00024509318103875126,1.3306603119397358e-07,3392564.0
115.89,0.00024547068791513075,1.3327829457903216e-07,3392192.0
117.77,0.00024583153664404985,1.334816153155582e-07,3391816.0
119.69,0.0002462039283101603,1.3369138461545077e-07,3391432.0
121.64,0.0002465495278296289,1.3388674729605522e-07,3391042.0
123.62,0.00024685786596768364,1.3406201584679768e-07,3390646.0
125.63,0.0002471710129023396,1.342400357971598e-07,3390244.0
127.67,0.0002474880096193461,1.344202872545616e-07,3389836.0
129.75,0.0002478135566878818,1.3460536405376346e-07,3389420.0
131.86,0.00024814135712531175,1.34791807438395e-07,3388998.0
134.0,0.0002484508239532429,1.3496843451251744e-07,3388570.0
136.18,0.00024876012137922405,1.3514515195472967e-07,3388134.0
138.4,0.0002490937720951381,1.3533528387962485e-07,3387690.0
140.65,0.00024945643838862646,1.3554132685593182e-07,3387240.0
142.94,0.000249857189666972,1.3576825288041456e-07,3386782.0
145.26,0.0002502911103368525,1.3601335562786545e-07,3386318.0
147.62,0.00025074215443570563,1.3626795944799765e-07,3385846.0
150.02,0.00025121907655473137,1.365368253619188e-07,3385366.0
152.46,0.0002517092560592414,1.36813097622484e-07,3384878.0
154.94,0.0002521998863606576,1.3708981749547437e-07,3384382.0
157.46,0.0002527172419663374,1.3738126935713265e-07,3383878.0
160.03,0.00025327256610794245,1.3769361073997376e-07,3383364.0
162.63,0.00025384834747369667,1.3801724534391692e-07,3382844.0
165.27,0.00025443919064808973,1.3834928385851468e-07,3382316.0
167.96,0.000255031790767932,1.3868253549634548e-07,3381778.0
170.69,0.0002556468861453047,1.3902823906568194e-07,3381232.0
173.47,0.0002562763614956594,1.393820263952746e-07,3380676.0
176.29,0.00025691518187737376,1.3974112116264276e-07,3380112.0
179.16,0.00025758232725301745,1.4011589192148774e-07,3379538.0
182.07,0.00025828200209280225,1.4050859009113455e-07,3378956.0
185.04,0.00025901487406054135,1.409196684240214e-07,3378362.0
188.05,0.0002597579763248486,1.4133655388902636e-07,3377760.0
191.1,0.00026050033003674076,1.4175327534886834e-07,3377150.0
194.21,0.0002612324258036738,1.4216474342017043e-07,3376528.0
197.37,0.00026196805079203216,1.4257842048013852e-07,3375896.0
200.58,0.0002627077325748811,1.4299459622131796e-07,3375254.0
203.84,0.0002634690664540348,1.4342285151223678e-07,3374602.0
207.16,0.0002642426096610602,1.4385809366998348e-07,3373938.0
210.53,0.0002650291088524196,1.4430069092302194e-07,3373264.0
213.95,0.00026581587023433157,1.447437354170526e-07,3372580.0
217.43,0.0002666091162909012,1.4519066105222568e-07,3371884.0
220.97,0.00026739616609577064,1.4563456497504382e-07,3371176.0
224.56,0.0002681804358242949,1.460772661434674e-07,3370458.0
228.22,0.000268970231911138,1.4652337817724243e-07,3369726.0
231.93,0.000269765792503526,1.4697294757953737e-07,3368984.0
235.7,0.00027058045136132904,1.474332866228584e-07,3368230.0
239.54,0.00027141904647136995,1.4790708182380548e-07,3367462.0
243.43,0.00027227777735119255,1.4839218143632736e-07,3366684.0
247.39,0.00027315232640283497,1.4888632672567106e-07,3365892.0
251.42,0.00027402462195388183,1.4937967264590588e-07,3365086.0
255.5,0.0002749025681820528,1.498764423708576e-07,3364270.0
259.66,0.0002757770645329177,1.5037181137107706e-07,3363438.0
263.88,0.00027663330756149876,1.5085762026028995e-07,3362594.0
268.18,0.00027748113679792384,1.513393247170368e-07,3361734.0
272.54,0.000278331355877754,1.518227295344253e-07,3360862.0
276.97,0.0002791905613986466,1.5231148217608798e-07,3359976.0
281.48,0.00028003582845301787,1.5279312516845157e-07,3359074.0
286.05,0.0002808817011182883,1.5327550459998271e-07,3358160.0
