Random Walk,Bias Instability
0.0007886859563565675,0.0001933820838463419
Tau,AllanDev,AllanDevError,AllanDevN
0.57,0.001050833062948464,5.686199558470145e-07,3415256.0
0.58,0.001041935975934632,5.638057870441082e-07,3415254.0
0.59,0.0010332880508892952,5.591264404056473e-07,3415252.0
0.6,0.0010248756340268872,5.545745277958838e-07,3415250.0
0.61,0.0010167422650484113,5.501736092743176e-07,3415248.0
0.62,0.0010087856477323685,5.458683310261653e-07,3415246.0
0.63,0.0010010100626410743,5.416610094095603e-07,3415244.0
0.64,0.0009934448323189412,5.37567511367684e-07,3415242.0
0.65,0.0009860899072439817,5.33587810203441e-07,3415240.0
0.66,0.0009789100108640618,5.297028173479203e-07,3415238.0
0.67,0.0009718663780048326,5.258915564637526e-07,3415236.0
0.68,0.0009649313413368966,5.221390564020583e-07,3415234.0
0.69,0.0009581543449801794,5.184720721892122e-07,3415232.0
0.7,0.0009515189275450146,5.148816963862606e-07,3415230.0
0.71,0.0009450557524868483,5.113845215381901e-07,3415228.0
0.73,0.000932481645815575,5.045807702743199e-07,3415224.0
0.74,0.000926384822172017,5.012818280209056e-07,3415222.0
0.75,0.0009204624201367913,4.980772662199036e-07,3415220.0
0.76,0.0009147117300609473,4.949656187184359e-07,3415218.0
0.77,0.0009090677211538025,4.919116963533417e-07,3415216.0
0.79,0.0008980871880059788,4.859702314336612e-07,3415212.0
0.8,0.0008927756512491464,4.830962101323887e-07,3415210.0
0.81,0.0008875871924860994,4.802887867800035e-07,3415208.0
0.83,0.0008774120137954839,4.747830995814046e-07,3415204.0
0.84,0.0008724460972307886,4.720960928685916e-07,3415202.0
0.85,0.0008675610855350308,4.694528636579259e-07,3415200.0
0.87,0.0008580721230034194,4.6431848775431914e-07,3415196.0
0.88,0.0008534115668054289,4.617967109468263e-07,3415194.0
0.9,0.0008442939044803045,4.568632435450885e-07,3415190.0
0.91,0.0008398433080468211,4.5445507553348923e-07,3415188.0
0.93,0.0008310908759838947,4.4971923260734676e-07,3415184.0
0.94,0.0008268388046051186,4.4741848613949477e-07,3415182.0
0.96,0.000818581232494201,4.429504133908569e-07,3415178.0
0.97,0.00081453230812353,4.4075958979600093e-07,3415176.0
0.99,0.0008066464529408549,4.364926527445083e-07,3415172.0
1.0,0.0008028062990862346,4.344147953012203e-07,3415170.0
1.02,0.0007952977770552757,4.3035203353855673e-07,3415166.0
1.04,0.0007879966542483914,4.264014950818986e-07,3415162.0
1.05,0.0007844386824816153,4.2447632632494086e-07,3415160.0
1.07,0.0007774793388489298,4.2071072498981315e-07,3415156.0
1.09,0.0007706889291051293,4.1703653304398775e-07,3415152.0
1.11,0.0007641366723198585,4.134912066132843e-07,3415148.0
1.12,0.0007609180430469856,4.117496558917798e-07,3415146.0
1.14,0.0007546278092905531,4.08346109815232e-07,3415142.0
1.16,0.0007485358808500364,4.050498672896233e-07,3415138.0
1.18,0.000742566301576889,4.018198268720146e-07,3415134.0
1.2,0.0007367700310096076,3.986835640815877e-07,3415130.0
1.22,0.0007310908925932594,3.9561068061232246e-07,3415126.0
1.24,0.000725525652688419,3.9259942677529385e-07,3415122.0
1.26,0.0007201020965381154,3.8966483795262665e-07,3415118.0
1.28,0.0007147852193988691,3.867879723459854e-07,3415114.0
1.3,0.0007096011542694066,3.8398297127743564e-07,3415110.0
1.32,0.0007045409684968725,3.812450011880385e-07,3415106.0
1.34,0.0006996004915400371,3.785718054085174e-07,3415102.0
1.37,0.0006924437523743909,3.746994390760892e-07,3415096.0
1.39,0.0006878044537302429,3.7218921111354656e-07,3415092.0
1.41,0.0006832884474728428,3.6974569702675364e-07,3415088.0
1.43,0.0006788828876503935,3.67361945639946e-07,3415084.0
1.46,0.0006724835791616645,3.6389942590102574e-07,3415078.0
1.48,0.0006683176326120977,3.616453290321482e-07,3415074.0
1.51,0.000662241560166249,3.58357711402942e-07,3415068.0
1.53,0.0006582690176914276,3.5620826448620855e-07,3415064.0
1.56,0.000652503478102828,3.530886756599252e-07,3415058.0
1.58,0.0006487364092743448,3.5105041036272144e-07,3415054.0
1.61,0.0006432296011674621,3.480708197994491e-07,3415048.0
1.63,0.0006396260202313249,3.461210168309958e-07,3415044.0
1.66,0.000634377511215199,3.432811911613025e-07,3415038.0
1.69,0.0006292865017856271,3.4052658844990875e-07,3415032.0
1.71,0.0006259889114830675,3.3874235768571505e-07,3415028.0
1.74,0.0006211405756925528,3.3611906543526775e-07,3415022.0
1.77,0.0006164605385981521,3.335868404724779e-07,3415016.0
1.8,0.0006119565895937685,3.311498981353415e-07,3415010.0
1.83,0.0006075491505998219,3.2876517631311465e-07,3415004.0
1.86,0.0006032790251717899,3.2645475533212475e-07,3414998.0
1.89,0.0005990786844340809,3.241820931896207e-07,3414992.0
1.92,0.0005949772043999942,3.2196292403036557e-07,3414986.0
1.95,0.0005909730355791773,3.197964095113039e-07,3414980.0
1.98,0.0005870563658180497,3.1767724006322234e-07,3414974.0
2.01,0.0005832408109515511,3.1561278383365156e-07,3414968.0
2.05,0.0005782724824914996,3.129246074068413e-07,3414960.0
2.08,0.0005746484693266837,3.109637931542633e-07,3414954.0
2.11,0.0005711221873520724,3.090558615079145e-07,3414948.0
2.15,0.0005665386214038111,3.065758793518926e-07,3414940.0
2.18,0.0005632031557138524,3.0477119807579235e-07,3414934.0
2.22,0.0005588605593628734,3.024216040202804e-07,3414926.0
2.26,0.0005546389253518737,3.001374620551245e-07,3414918.0
2.29,0.0005515427888075348,2.9846228006465895e-07,3414912.0
2.33,0.0005474648147284101,2.962558691151923e-07,3414904.0
2.37,0.0005434779044452092,2.940987314437721e-07,3414896.0
2.41,0.000539597036598988,2.9199897280512027e-07,3414888.0
2.45,0.0005358396752144594,2.8996604394062266e-07,3414880.0
2.49,0.0005322012784236786,2.879974872808786e-07,3414872.0
2.53,0.0005286397681491199,2.8607053272949796e-07,3414864.0
2.57,0.0005251565036151395,2.8418591597038737e-07,3414856.0
2.61,0.0005217501214323191,2.823428993598265e-07,3414848.0
2.65,0.0005184199332031693,2.805411105201303e-07,3414840.0
2.7,0.0005143610979020249,2.783450937264835e-07,3414830.0
2.74,0.0005111932733712324,2.7663115822785597e-07,3414822.0
2.78,0.0005080939247159996,2.7495427433289173e-07,3414814.0
2.83,0.0005043089493743505,2.7290644012857704e-07,3414804.0
2.88,0.0005006070223080907,2.7090354151066034e-07,3414794.0
2.92,0.0004977099506439691,2.693361063756543e-07,3414786.0
2.97,0.0004941873397613478,2.674302344791149e-07,3414776.0
3.02,0.0004907293222438052,2.6555931185134185e-07,3414766.0
3.07,0.0004873451865190709,2.637283651074315e-07,3414756.0
3.12,0.0004840309330653054,2.619352300661086e-07,3414746.0
3.17,0.00048078975371835,2.601816341704197e-07,3414736.0
3.22,0.0004776322363289623,2.5847330726761137e-07,3414726.0
3.27,0.00047456781928122875,2.568153571973792e-07,3414716.0
3.33,0.0004710040281047963,2.548872370732696e-07,3414704.0
3.38,0.00046810348916611705,2.5331796036652805e-07,3414694.0
3.43,0.00046525117838083974,2.5177477815519423e-07,3414684.0
3.49,0.0004618885511363767,2.499555019688892e-07,3414672.0
3.55,0.0004585731719126323,2.4816178816289856e-07,3414660.0
3.61,0.0004553343752523483,2.464095116021378e-07,3414648.0
3.66,0.0004527183684520656,2.4499418772974257e-07,3414638.0
3.72,0.00044962206189184777,2.4331901038874243e-07,3414626.0
3.78,0.0004465916497115912,2.416794868517536e-07,3414614.0
3.85,0.00044314984042028696,2.3981739393875984e-07,3414600.0
3.91,0.00044027729271580454,2.382632889626602e-07,3414588.0
3.97,0.000437484860244042,2.367525342759891e-07,3414576.0
4.04,0.0004343331897306545,2.3504743486717204e-07,3414562.0
4.1,0.0004316971963483644,2.3362132883347798e-07,3414550.0
4.17,0.00042867876782702873,2.3198832315731475e-07,3414536.0
4.24,0.00042570588965549854,2.3037996134484034e-07,3414522.0
4.31,0.0004227980577949401,2.288067942308218e-07,3414508.0
4.38,0.0004199400455742808,2.2726058175510637e-07,3414494.0
4.45,0.00041714383429261847,2.2574780806280634e-07,3414480.0
4.52,0.00041441158456241995,2.2426964263137596e-07,3414466.0
4.59,0.00041174968613144446,2.2282954365947116e-07,3414452.0
4.67,0.0004088217952070317,2.2124555421199487e-07,3414436.0
4.74,0.0004063376734946917,2.1990165184590667e-07,3414422.0
4.82,0.00040356098322282934,2.1839947547945238e-07,3414406.0
4.9,0.0004008437554809098,2.1692947213277097e-07,3414390.0
4.98,0.0003981734895089071,2.1548487682836045e-07,3414374.0
5.06,0.00039559822237752,2.1409168667022605e-07,3414358.0
5.14,0.00039308006973218414,2.1272939954036527e-07,3414342.0
5.23,0.000390318939932185,2.1123567177197373e-07,3414324.0
5.31,0.00038792545972257154,2.0994084247275185e-07,3414308.0
5.4,0.0003852943152822861,2.085174467015135e-07,3414290.0
5.49,0.0003827234629630521,2.0712667300915879e-07,3414272.0
5.58,0.000380209852950777,2.0576687111591532e-07,3414254.0
5.67,0.0003777381723402181,2.0442975400931264e-07,3414236.0
5.76,0.00037532326459563197,2.0312335508846362e-07,3414218.0
5.85,0.0003729937241413851,2.018631498179535e-07,3414200.0
5.95,0.0003704732723226723,2.0049967566695455e-07,3414180.0
6.05,0.0003680405224250883,1.9918365784053016e-07,3414160.0
6.14,0.0003658921307930302,1.980214695484935e-07,3414142.0
6.24,0.000363536974096535,1.967474308438027e-07,3414122.0
6.35,0.00036101638993324604,1.9538391174329756e-07,3414100.0
6.45,0.0003587923382789136,1.9418081240547244e-07,3414080.0
6.55,0.00035660627298309076,1.9299826455284792e-07,3414060.0
6.66,0.0003542390235109799,1.9171770726795685e-07,3414038.0
6.77,0.0003519452565543871,1.904769113346127e-07,3414016.0
6.88,0.00034971422859817933,1.8927006260165575e-07,3413994.0
6.99,0.00034754448466840196,1.8809637394309836e-07,3413972.0
7.1,0.0003454331487672153,1.8695428914054011e-07,3413950.0
7.22,0.00034317715242125174,1.8573395844210058e-07,3413926.0
7.34,0.00034097123445225885,1.8454072262596787e-07,3413902.0
7.46,0.00033885643778054647,1.8339679533786242e-07,3413878.0
7.58,0.0003368283671057709,1.822997982530403e-07,3413854.0
7.7,0.00033485453952728194,1.8123215125964478e-07,3413830.0
7.83,0.0003327642392192365,1.801015111698415e-07,3413804.0
7.95,0.0003308581883049989,1.7907053143075767e-07,3413780.0
8.08,0.00032883011057474734,1.7797355171732149e-07,3413754.0
8.22,0.00032671724263385666,1.7683072405672432e-07,3413726.0
8.35,0.00032480520081439203,1.7579653004872878e-07,3413700.0
8.49,0.0003228220652164782,1.747239006337538e-07,3413672.0
8.62,0.0003210279763933743,1.737535314361076e-07,3413646.0
8.76,0.0003191617772803484,1.7274417625409427e-07,3413618.0
8.91,0.00031724268071201407,1.7170623258542358e-07,3413588.0
9.05,0.0003155020480847404,1.7076482303548957e-07,3413560.0
9.2,0.0003136922426361383,1.6978601570723258e-07,3413530.0
9.35,0.0003119053128735222,1.6881958130587904e-07,3413500.0
9.5,0.00031016663406482637,1.6787925448619155e-07,3413470.0
9.66,0.0003083836684185651,1.6691499772535335e-07,3413438.0
9.81,0.0003067554924970155,1.6603446479098637e-07,3413408.0
9.97,0.0003050807149051776,1.6512874876892138e-07,3413376.0
10.13,0.0003034404041230102,1.6424167993829005e-07,3413344.0
10.3,0.00030174727444386764,1.6332606148876845e-07,3413310.0
10.47,0.00030009382192219375,1.6243190999458714e-07,3413276.0
10.64,0.0002984862575987653,1.615625876458462e-07,3413242.0
10.81,0.0002969400466294091,1.6072646572829754e-07,3413208.0
10.99,0.0002953680128659448,1.5987640500327313e-07,3413172.0
11.16,0.0002939285870355521,1.5909806692739902e-07,3413138.0
11.35,0.00029238731615845414,1.5826468674096816e-07,3413100.0
11.53,0.0002909554453314832,1.5749046800524548e-07,3413064.0
11.72,0.00028946745670462086,1.566859110069775e-07,3413026.0
11.91,0.0002880133750793383,1.5589969868714473e-07,3412988.0
12.1,0.00028656869482798504,1.551185665471264e-07,3412950.0
12.3,0.00028508506954009463,1.5431639000966195e-07,3412910.0
12.5,0.00028367199712949436,1.535523945329126e-07,3412870.0
12.7,0.0002823114303950715,1.5281681173359654e-07,3412830.0
12.91,0.00028091604231279225,1.5206241576707494e-07,3412788.0
13.12,0.0002795868200615987,1.5134382691037932e-07,3412746.0
13.33,0.000278301686839545,1.506490953031227e-07,3412704.0
13.55,0.0002769668156762776,1.49927474985967e-07,3412660.0
13.77,0.00027567261565386364,1.492278615852914e-07,3412616.0
14.0,0.00027438067000083976,1.48529503043958e-07,3412570.0
14.22,0.00027318048253439843,1.4788076322551946e-07,3412526.0
14.45,0.0002719795314601266,1.4723164482715603e-07,3412480.0
14.69,0.0002707665830360204,1.465760660271507e-07,3412432.0
14.93,0.0002695776397278,1.4593347297016703e-07,3412384.0
15.17,0.0002684049893613937,1.4529969098346155e-07,3412336.0
15.42,0.0002672133457618587,1.446556605177543e-07,3412286.0
15.67,0.00026607929045610525,1.44042796212802e-07,3412236.0
15.92,0.00026499169499322916,1.434550742901949e-07,3412186.0
16.18,0.0002638975754414483,1.4286385374624148e-07,3412134.0
16.45,0.0002627743977213459,1.4225693481384546e-07,3412080.0
16.71,0.00026171403843991674,1.4168397275084237e-07,3412028.0
16.99,0.0002605896162816225,1.4107640271311983e-07,3411972.0
17.26,0.0002595363400428713,1.405072983877059e-07,3411918.0
17.54,0.0002584641800106811,1.399280027223914e-07,3411862.0
17.83,0.0002573848981234148,1.3934488272036645e-07,3411804.0
18.12,0.00025633769790868726,1.3877912156907698e-07,3411746.0
18.41,0.0002553185999605475,1.3822856527508692e-07,3411688.0
18.71,0.0002543126814185937,1.3768517533236282e-07,3411628.0
19.02,0.00025330200643651816,1.37139240877215e-07,3411566.0
19.33,0.00025230771925806815,1.3660216904856458e-07,3411504.0
19.64,0.00025134084336288595,1.360799283750093e-07,3411442.0
19.96,0.0002503638512196894,1.3555224080937584e-07,3411378.0
20.29,0.0002493872958777701,1.350248194328314e-07,3411312.0
20.62,0.00024844653482619894,1.3451676801918002e-07,3411246.0
20.95,0.0002475420912330357,1.3402837039281278e-07,3411180.0
21.29,0.00024664133763510084,1.3354200039653243e-07,3411112.0
21.64,0.00024573951017175594,1.330550782831353e-07,3411042.0
21.99,0.00024485983922273833,1.3258014290675896e-07,3410972.0
22.35,0.00024399514334509306,1.3211334491376937e-07,3410900.0
22.71,0.0002431516408825511,1.3165801256645454e-07,3410828.0
23.08,0.00024232110218958247,1.3120972858813358e-07,3410754.0
23.46,0.00024149325770665724,1.3076293208949063e-07,3410678.0
23.84,0.00024069746803899792,1.303334827746635e-07,3410602.0
24.23,0.0002399182828161547,1.299130531156673e-07,3410524.0
24.62,0.00023916616561846563,1.295072710571067e-07,3410446.0
25.02,0.00023840316107093745,1.290956220762629e-07,3410366.0
25.43,0.00023763999933133773,1.2868391606999761e-07,3410284.0
25.84,0.00023689267298448397,1.2828077527474775e-07,3410202.0
26.26,0.00023612850238306196,1.2786854078623138e-07,3410118.0
26.69,0.00023536632652783142,1.2745741375000185e-07,3410032.0
27.12,0.00023463027910640712,1.2706042581763376e-07,3409946.0
27.57,0.0002338794082234454,1.2665547466171285e-07,3409856.0
28.01,0.00023312800325691596,1.2625018658095623e-07,3409768.0
28.47,0.0002323522702618671,1.2583178688564722e-07,3409676.0
28.93,0.0002315859225955379,1.254184586743057e-07,3409584.0
29.4,0.00023080258183420568,1.2499595303167893e-07,3409490.0
29.88,0.0002300036961592741,1.2456505351163642e-07,3409394.0
30.37,0.00022921289661945337,1.2413855763329814e-07,3409296.0
30.86,0.00022843284518038112,1.237178706282841e-07,3409198.0
31.36,0.00022765466561334188,1.2329822153240608e-07,3409098.0
31.87,0.0002268657554160397,1.2287278438084007e-07,3408996.0
32.39,0.0002260685668503076,1.2244288673078235e-07,3408892.0
32.92,0.00022527965101120897,1.2201749251748412e-07,3408786.0
33.45,0.000224515390809757,1.216054394666928e-07,3408680.0
34.0,0.00022373911298475665,1.211869354694017e-07,3408570.0
34.55,0.00022298801825225442,1.2078205848728506e-07,3408460.0
35.11,0.00022224998792578813,1.203842802751401e-07,3408348.0
35.69,0.00022151055752818916,1.199858010562313e-07,3408232.0
36.27,0.00022080153054150677,1.1960377722970253e-07,3408116.0
36.86,0.0002201064261138665,1.19229317120402e-07,3407998.0
37.46,0.00021943421233134585,1.1886727879568281e-07,3407878.0
38.06,0.00021878835374179164,1.185195045905879e-07,3407758.0
38.68,0.0002181504150598875,1.181760778917298e-07,3407634.0
39.31,0.00021752590029647598,1.1783994543225895e-07,3407508.0
39.95,0.00021690162450836186,1.1750396453081988e-07,3407380.0
40.6,0.00021627627195047294,1.1716742209834814e-07,3407250.0
41.26,0.00021564977075045366,1.168302788704716e-07,3407118.0
41.93,0.00021503977115152256,1.1650209688930776e-07,3406984.0
42.62,0.00021443722322843695,1.1617800742166425e-07,3406846.0
43.31,0.00021385596724466603,1.1586544067486254e-07,3406708.0
44.01,0.00021327460003621633,1.1555283497251537e-07,3406568.0
44.73,0.00021269547475480954,1.1524149884066761e-07,3406424.0
45.46,0.00021213636498327383,1.1494102826607047e-07,3406278.0
46.2,0.00021158823427173148,1.1464652739329014e-07,3406130.0
46.95,0.00021105616246440068,1.1436074886661112e-07,3405980.0
47.71,0.00021053428101287816,1.140805130693335e-07,3405828.0
48.49,0.00021002535512469318,1.1380735193906793e-07,3405672.0
49.28,0.000209530062871429,1.1354159958252748e-07,3405514.0
50.08,0.00020905931102200122,1.1328916665732053e-07,3405354.0
50.89,0.0002086095115135721,1.1304810946548929e-07,3405192.0
51.72,0.00020816465450807607,1.1280978559790312e-07,3405026.0
52.56,0.00020773238983097324,1.1257830751573844e-07,3404858.0
53.42,0.00020730777770157978,1.1235103139546705e-07,3404686.0
54.29,0.00020690824495318494,1.1213736898695747e-07,3404512.0
55.17,0.00020652815564489783,1.1193426657675082e-07,3404336.0
56.07,0.00020616245169805935,1.1173901617872177e-07,3404156.0
56.98,0.00020580423258260018,1.1154784515260697e-07,3403974.0
57.91,0.00020544861015186572,1.1135813688181123e-07,3403788.0
58.85,0.00020511250908085776,1.1117903233261347e-07,3403600.0
59.81,0.0002048010710045313,1.110133518920855e-07,3403408.0
60.78,0.00020450549667409577,1.1085629402507042e-07,3403214.0
61.77,0.0002042257620341741,1.1070787882502835e-07,3403016.0
62.77,0.0002039486755187211,1.1056092312643188e-07,3402816.0
63.79,0.00020369234995354157,1.1042527866902774e-07,3402612.0
64.83,0.00020344745198449824,1.1029588630290816e-07,3402404.0
65.88,0.00020320401016634657,1.1016730796445875e-07,3402194.0
66.96,0.00020295087869935167,1.1003356540872e-07,3401978.0
68.05,0.00020270558301464046,1.0990409522884926e-07,3401760.0
69.15,0.00020246131377687707,1.0977520567954637e-07,3401540.0
70.28,0.00020221321937282784,1.096443305310288e-07,3401314.0
71.42,0.00020197258302167957,1.0951752305807289e-07,3401086.0
72.58,0.0002017212160190474,1.0938495275620916e-07,3400854.0
73.76,0.00020146288974475535,1.0924866393999777e-07,3400618.0
74.96,0.00020120015916350064,1.0911004153521838e-07,3400378.0
76.18,0.00020095014303524807,1.0897836882464586e-07,3400134.0
77.42,0.0002007020524436323,1.0884779512092027e-07,3399886.0
78.68,0.00020045270395729453,1.0871659376937388e-07,3399634.0
79.96,0.00020021114747329814,1.0858967292003022e-07,3399378.0
81.26,0.00019998362471166913,1.0847041832621065e-07,3399118.0
82.58,0.00019976934443537535,1.0835840148297452e-07,3398854.0
83.93,0.0001995570846936938,1.0824756767039069e-07,3398584.0
85.29,0.0001993451062824115,1.0813690965452022e-07,3398312.0
86.68,0.0001991440830165775,1.0803228130709628e-07,3398034.0
88.09,0.0001989542878323452,1.0793379940532885e-07,3397752.0
89.52,0.00019876966508315788,1.0783817918798993e-07,3397466.0
90.98,0.0001985788432127161,1.0773928291442973e-07,3397174.0
92.46,0.00019837690601229183,1.0763441081145872e-07,3396878.0
93.96,0.00019818246671278824,1.0753366144591309e-07,3396578.0
95.49,0.00019799470495898705,1.0743662168348199e-07,3396272.0
97.04,0.0001978045016802265,1.0733831172172131e-07,3395962.0
98.62,0.00019762069895030263,1.072435611634587e-07,3395646.0
100.23,0.00019743691552125977,1.0714890716726509e-07,3395324.0
101.86,0.0001972645792834396,1.0706052018353126e-07,3394998.0
103.51,0.00019711100621988063,1.0698237173089554e-07,3394668.0
105.2,0.00019695857059202936,1.0690495928953983e-07,3394330.0
106.91,0.0001968065941275461,1.068278515920354e-07,3393988.0
108.65,0.00019665573917609144,1.0675143955928106e-07,3393640.0
110.41,0.00019650877398356536,1.0667719444850344e-07,3393288.0
112.21,0.00019636528561044002,1.0660495513324424e-07,3392928.0
114.03,0.00019622769059686536,1.0653597088021588e-07,3392564.0
115.89,0.00019609424028448018,1.064693554406074e-07,3392192.0
117.77,0.000195958207891814,1.0640139373824477e-07,3391816.0
119.69,0.00019581602644997025,1.0633021124266076e-07,3391432.0
121.64,0.00019566881297906303,1.0625638243018628e-07,3391042.0
123.62,0.00019551768699794787,1.0618051464513383e-07,3390646.0
125.63,0.00019536626077375108,1.0610456918824787e-07,3390244.0
127.67,0.00019521739579976834,1.0603010004748546e-07,3389836.0
129.75,0.00019507191100226581,1.0595758338675e-07,3389420.0
131.86,0.00019493699953505227,1.0589089544907215e-07,3388998.0
134.0,0.0001948063207544368,1.0582659267138439e-07,3388570.0
136.18,0.00019466698208071763,1.0575770235198333e-07,3388134.0
138.4,0.00019453027732144125,1.0569035942987856e-07,3387690.0
140.65,0.00019441156830005937,1.0563287960714378e-07,3387240.0
142.94,0.0001943046247027138,1.0558191044105567e-07,3386782.0
145.26,0.00019421140011877764,1.0553848355137375e-07,3386318.0
147.62,0.00019412617392580798,1.0549952263052749e-07,3385846.0
150.02,0.0001940563863720359,1.0546907225284398e-07,3385366.0
152.46,0.00019398333352440552,1.0543696788155907e-07,3384878.0
154.94,0.00019391372268433746,1.0540685500011713e-07,3384382.0
157.46,0.0001938560128259603,1.0538333240472168e-07,3383878.0
160.03,0.00019380477587730978,1.0536348164066438e-07,3383364.0
162.63,0.0001937435452724788,1.0533828834336898e-07,3382844.0
165.27,0.00019367294652436072,1.0530812248759556e-07,3382316.0
167.96,0.00019359984456164935,1.0527674700735356e-07,3381778.0
170.69,0.00019353955793459501,1.0525246106030642e-07,3381232.0
173.47,0.00019348394942075717,1.052308718128992e-07,3380676.0
176.29,0.0001934456179328927,1.0521880153756442e-07,3380112.0
179.16,0.0001934166329403243,1.0521196980359635e-07,3379538.0
182.07,0.00019339898807290397,1.0521143137728979e-07,3378956.0
185.04,0.0001933963382758988,1.0521923871402622e-07,3378362.0
188.05,0.0001933906965926429,1.0522554493733832e-07,3377760.0
191.1,0.00019338195025896885,1.0523028834049665e-07,3377150.0
194.21,0.00019337023247329577,1.0523360337098777e-07,3376528.0
197.37,0.00019336852300231542,1.0524252288358066e-07,3375896.0
200.58,0.0001933820838463419,1.0525991269846894e-07,3375254.0
203.84,0.0001934021313316083,1.0528099384662541e-07,3374602.0
207.16,0.00019342993655198753,1.0530649075396033e-07,3373938.0
210.53,0.0001934689672725031,1.0533826178743098e-07,3373264.0
213.95,0.00019352694373096717,1.053805128895124e-07,3372580.0
217.43,0.00019359434439245312,1.0542809349265968e-07,3371884.0
220.97,0.00019367733460818416,1.0548436345600629e-07,3371176.0
224.56,0.00019378049311580267,1.0555178859070633e-07,3370458.0
228.22,0.00019390359064857458,1.0563031061337977e-07,3369726.0
231.93,0.0001940460977469913,1.057195824849052e-07,3368984.0
235.7,0.00019420049703614207,1.0581554357597278e-07,3368230.0
239.54,0.00019436202889435686,1.0591563445843458e-07,3367462.0
243.43,0.00019452909847183608,1.060189250694699e-07,3366684.0
247.39,0.0001947025556472957,1.0612594333783991e-07,3365892.0
251.42,0.00019487767579714712,1.0623411578493898e-07,3365086.0
255.5,0.00019506172305332038,1.0634734075892783e-07,3364270.0
259.66,0.00019527444996312695,1.064764860166288e-07,3363438.0
263.88,0.00019551961187691967,1.0662354299259647e-07,3362594.0
268.18,0.000195793905620637,1.0678678126476577e-07,3361734.0
272.54,0.00019609771154892688,1.0696635213421185e-07,3360862.0
276.97,0.0001964242353941782,1.0715858830726614e-07,3359976.0
