Random Walk,Bias Instability
0.0007444623331998593,0.00012677194814731912
Tau,AllanDev,AllanDevError,AllanDevN
2.18,0.0005170639122071584,2.798034535253867e-07,3414934.0
2.22,0.0005127597626940093,2.7747463533259007e-07,3414926.0
2.26,0.000508559487322794,2.7520202216655156e-07,3414918.0
2.29,0.0005054825280639643,2.735371958810346e-07,3414912.0
2.33,0.0005014895415839676,2.713767460431971e-07,3414904.0
2.37,0.0004975902738785083,2.692670063115359e-07,3414896.0
2.41,0.00049378956987668,2.672105986620297e-07,3414888.0
2.45,0.0004900870188518959,2.6520730102014454e-07,3414880.0
2.49,0.00048648380144140023,2.6325775246717175e-07,3414872.0
2.53,0.0004829686556349202,2.6135585881642887e-07,3414864.0
2.57,0.0004795384274888758,2.5949991349397174e-07,3414856.0
2.61,0.0004761968703089013,2.576919477469279e-07,3414848.0
2.65,0.00047293293086237803,2.5592598032621416e-07,3414840.0
2.7,0.0004689734719744557,2.537837047638248e-07,3414830.0
2.74,0.0004658871754353381,2.521138591950702e-07,3414822.0
2.78,0.00046285346739431276,2.504724679024657e-07,3414814.0
2.83,0.00045914350639283925,2.484651918100491e-07,3414804.0
2.88,0.00045552829721304353,2.46509184798025e-07,3414794.0
2.92,0.00045271273678427505,2.4498583095310793e-07,3414786.0
2.97,0.0004492859847740403,2.431317975776667e-07,3414776.0
3.02,0.0004459417823626925,2.413224306803534e-07,3414766.0
3.07,0.0004427115388514868,2.3957472769853416e-07,3414756.0
3.12,0.0004395931524539656,2.3788755151311803e-07,3414746.0
3.17,0.00043653700128879337,2.3623404927574262e-07,3414736.0
3.22,0.00043355547611310225,2.3462092646057498e-07,3414726.0
3.27,0.00043063142943156784,2.3303890377014556e-07,3414716.0
3.33,0.0004271878287369494,2.31175783816999e-07,3414704.0
3.38,0.0004243713221315952,2.2965194716220847e-07,3414694.0
3.43,0.0004215833995906486,2.281435745638499e-07,3414684.0
3.49,0.0004183016216792412,2.2636800926109943e-07,3414672.0
3.55,0.00041509602929195807,2.2463366633239712e-07,3414660.0
3.61,0.000411982975733007,2.2294939577646591e-07,3414648.0
3.66,0.0004094432424847974,2.2157531393519335e-07,3414638.0
3.72,0.0004064566711817562,2.1995948015032348e-07,3414626.0
3.78,0.0004035410208738418,2.183820206029516e-07,3414614.0
3.85,0.000400229653192175,2.1659047042537782e-07,3414600.0
3.91,0.0003974869216812537,2.1510657680125044e-07,3414588.0
3.97,0.0003948298406575268,2.136690292123714e-07,3414576.0
4.04,0.00039179539851483686,2.1202732278134774e-07,3414562.0
4.1,0.00038925045697140603,2.106504507694678e-07,3414550.0
4.17,0.00038634062711862183,2.0907616840253365e-07,3414536.0
4.24,0.00038350784296157766,2.075435745284859e-07,3414522.0
4.31,0.00038073558788214075,2.0604373105978472e-07,3414508.0
4.38,0.00037800874895501746,2.045684594774892e-07,3414494.0
4.45,0.0003753543040916452,2.031323597035086e-07,3414480.0
4.52,0.00037277170201866416,2.0173513364277895e-07,3414466.0
4.59,0.0003702428505829801,2.0036699047355214e-07,3414452.0
4.67,0.00036741847361597874,1.9883896792177252e-07,3414436.0
4.74,0.00036501225166769857,1.975371773810417e-07,3414422.0
4.82,0.00036233110868051334,1.9608665697500967e-07,3414406.0
4.9,0.0003597306987519628,1.9467982106043467e-07,3414390.0
4.98,0.00035718112299590435,1.9330048916394814e-07,3414374.0
5.06,0.0003546851213610641,1.9195014429705656e-07,3414358.0
5.14,0.00035224504971738586,1.906300616271371e-07,3414342.0
5.23,0.0003495610568814479,1.8917802115496338e-07,3414324.0
5.31,0.00034724202416746853,1.8792343031003251e-07,3414308.0
5.4,0.00034469709023932554,1.865466327721078e-07,3414290.0
5.49,0.0003422222605574055,1.8520776779701094e-07,3414272.0
5.58,0.00033983025842016114,1.839137214434111e-07,3414254.0
5.67,0.00033751764414674204,1.8266263252996325e-07,3414236.0
5.76,0.0003352757942890608,1.8144983442291032e-07,3414218.0
5.85,0.00033307717463310776,1.8026042598619584e-07,3414200.0
5.95,0.0003306757476522102,1.7896130465641258e-07,3414180.0
6.05,0.00032834260368652565,1.77699130509406e-07,3414160.0
6.14,0.0003262847070010921,1.7658586160767643e-07,3414142.0
6.24,0.0003240418344212324,1.75372528658834e-07,3414122.0
6.35,0.00032164419744507624,1.740754803347648e-07,3414100.0
6.45,0.00031951562578010816,1.7292399299227363e-07,3414080.0
6.55,0.000317425381544201,1.7179324202735293e-07,3414060.0
6.66,0.0003152015303875592,1.7059022502466056e-07,3414038.0
6.77,0.0003130375400180008,1.694195976333603e-07,3414016.0
6.88,0.00031093305565707704,1.6828116815560837e-07,3413994.0
6.99,0.00030888699197695546,1.6717434950662767e-07,3413972.0
7.1,0.00030689647746666974,1.6609758788141668e-07,3413950.0
7.22,0.00030475802447610617,1.6494080055615176e-07,3413926.0
7.34,0.000302688533135706,1.6382132857978206e-07,3413902.0
7.46,0.0003006705501816372,1.6272972624322934e-07,3413878.0
7.58,0.0002986887661967938,1.616577080071951e-07,3413854.0
7.7,0.00029671888322081627,1.6059212337805736e-07,3413830.0
7.83,0.0002946317108505003,1.5946309761900457e-07,3413804.0
7.95,0.00029272609211510866,1.5843227924097728e-07,3413780.0
8.08,0.00029072318250005316,1.5734884273724713e-07,3413754.0
8.22,0.0002886253666337844,1.5621407719881612e-07,3413726.0
8.35,0.0002867364916541671,1.5519234342541762e-07,3413700.0
8.49,0.00028475688519969295,1.5412153961980395e-07,3413672.0
8.62,0.0002829969665473953,1.5316958626391786e-07,3413646.0
8.76,0.00028117068672758774,1.5218175271311146e-07,3413618.0
8.91,0.00027925305137636885,1.5114450956662895e-07,3413588.0
9.05,0.00027750735716272753,1.5020027611425056e-07,3413560.0
9.2,0.000275680733431774,1.4921227551973994e-07,3413530.0
9.35,0.00027390251971063365,1.482504682917179e-07,3413500.0
9.5,0.0002721727041993434,1.473148483886459e-07,3413470.0
9.66,0.00027037073333340217,1.4634020851614631e-07,3413438.0
9.81,0.000268725849851421,1.4545054203395475e-07,3413408.0
9.97,0.00026701746119127834,1.4452653711551112e-07,3413376.0
10.13,0.0002653391816687448,1.436188205610852e-07,3413344.0
10.3,0.00026358819356012115,1.4267178249897414e-07,3413310.0
10.47,0.0002618709347045034,1.417429916539528e-07,3413276.0
10.64,0.0002601993858816124,1.4083893317260464e-07,3413242.0
10.81,0.00025858922892483253,1.3996809562155447e-07,3413208.0
10.99,0.00025693615486521807,1.3907406004000478e-07,3413172.0
11.16,0.0002554203311115481,1.3825426558080337e-07,3413138.0
11.35,0.0002537503614031862,1.373511066947886e-07,3413100.0
11.53,0.00025219581453642337,1.3651037469003034e-07,3413064.0
11.72,0.00025060496907488075,1.3565002549644573e-07,3413026.0
11.91,0.0002490626189464274,1.3481591692498e-07,3412988.0
12.1,0.00024755260256745953,1.3399930120882423e-07,3412950.0
12.3,0.0002460113163433601,1.3316578907789153e-07,3412910.0
12.5,0.0002445041917643586,1.323507589704494e-07,3412870.0
12.7,0.00024305164650973682,1.31565263419343e-07,3412830.0
12.91,0.00024157830397916665,1.307685392316665e-07,3412788.0
13.12,0.00024014979573633944,1.2999607460207141e-07,3412746.0
13.33,0.00023875331774805781,1.2924093895306228e-07,3412704.0
13.55,0.0002373331214305737,1.2847299247651888e-07,3412660.0
13.77,0.00023595704685193107,1.2772892020550099e-07,3412616.0
14.0,0.00023455771402861562,1.269722852549725e-07,3412570.0
14.22,0.00023324226919355993,1.2626101420130748e-07,3412526.0
14.45,0.00023192450295261103,1.2554851411838531e-07,3412480.0
14.69,0.00023057525081899262,1.2481899652947742e-07,3412432.0
14.93,0.00022925259309956284,1.2410386533622308e-07,3412384.0
15.17,0.00022797720384073176,1.2341431263310383e-07,3412336.0
15.42,0.0002267127433660583,1.2273070248757908e-07,3412286.0
15.67,0.00022548376418386602,1.2206629023234783e-07,3412236.0
15.92,0.00022430305234288707,1.214279981045765e-07,3412186.0
16.18,0.00022309603803492527,1.207754929004988e-07,3412134.0
16.45,0.00022189528416567138,1.2012640214869542e-07,3412080.0
16.71,0.0002207986190679172,1.1953361659131775e-07,3412028.0
16.99,0.0002196561627399321,1.189161015519045e-07,3411972.0
17.26,0.00021854248590956205,1.1831412230369576e-07,3411918.0
17.54,0.00021741585733427843,1.1770515618723163e-07,3411862.0
17.83,0.0002162784764531986,1.17090393243895e-07,3411804.0
18.12,0.00021520368118580722,1.1650950319463672e-07,3411746.0
18.41,0.00021416462279795137,1.1594795109567194e-07,3411688.0
18.71,0.00021313635370607913,1.1539226461703466e-07,3411628.0
19.02,0.00021210487697068218,1.1483486539773763e-07,3411566.0
19.33,0.00021109521038949672,1.1428926431487385e-07,3411504.0
19.64,0.00021011865367703668,1.1376157953501436e-07,3411442.0
19.96,0.000209155206093006,1.1324101592436335e-07,3411378.0
20.29,0.00020819723937875515,1.1272344308712729e-07,3411312.0
20.62,0.00020728391463557537,1.1223003081386063e-07,3411246.0
20.95,0.00020640983712452314,1.1175785889601367e-07,3411180.0
21.29,0.0002055522132456025,1.1129461916624731e-07,3411112.0
21.64,0.00020469071754969945,1.1082930631859243e-07,3411042.0
21.99,0.0002038516085018327,1.103761052557119e-07,3410972.0
22.35,0.00020299556907273913,1.0991376002490017e-07,3410900.0
22.71,0.0002021851457729734,1.0947610456713483e-07,3410828.0
23.08,0.00020139248803021192,1.0904809137695091e-07,3410754.0
23.46,0.000200614544307036,1.0862806805666729e-07,3410678.0
23.84,0.0001998397396842598,1.082097351585425e-07,3410602.0
24.23,0.0001990545532539417,1.0778580292528464e-07,3410524.0
24.62,0.0001983179488276312,1.0738816792038103e-07,3410446.0
25.02,0.00019757936216608328,1.0698948182432952e-07,3410366.0
25.43,0.00019682154813352088,1.0658040587463091e-07,3410284.0
25.84,0.00019609576941893929,1.0618866768752838e-07,3410202.0
26.26,0.0001953818123579568,1.0580335279411532e-07,3410118.0
26.69,0.00019468947750069437,1.0542976836426691e-07,3410032.0
27.12,0.00019404000512323864,1.0507938604732829e-07,3409946.0
27.57,0.00019338861367816244,1.0472801708210791e-07,3409856.0
28.01,0.00019277791190718847,1.0439864369338765e-07,3409768.0
28.47,0.00019215152991676086,1.0406083114654663e-07,3409676.0
28.93,0.00019152815450949764,1.0372463775904096e-07,3409584.0
29.4,0.0001909066041928348,1.0338945405847445e-07,3409490.0
29.88,0.00019030738804630623,1.0306638706898033e-07,3409394.0
30.37,0.0001897115978281064,1.0274519657499378e-07,3409296.0
30.86,0.0001891322978746644,1.0243292789883546e-07,3409198.0
31.36,0.0001885573551728393,1.021230401188088e-07,3409098.0
31.87,0.000187985711736029,1.0181496005186318e-07,3408996.0
32.39,0.0001874415073127279,1.0152176204017117e-07,3408892.0
32.92,0.00018689800674152055,1.0122896602845637e-07,3408786.0
33.45,0.0001863591215510537,1.0093866078894155e-07,3408680.0
34.0,0.00018582000455948368,1.0064828004841644e-07,3408570.0
34.55,0.00018530948925354088,1.0037338214266951e-07,3408460.0
35.11,0.0001847829560160527,1.0008982846169256e-07,3408348.0
35.69,0.00018423632138683083,9.9795435720661e-08,3408232.0
36.27,0.0001836865454514692,9.949933140586294e-08,3408116.0
36.86,0.00018313349265586894,9.920147110987884e-08,3407998.0
37.46,0.00018255683973582355,9.889084539000624e-08,3407878.0
38.06,0.0001819805631753562,9.858041263985051e-08,3407758.0
38.68,0.00018138667223283083,9.82604846313224e-08,3407634.0
39.31,0.00018076717172218793,9.792670032696563e-08,3407508.0
39.95,0.0001801310650083779,9.75839361351914e-08,3407380.0
40.6,0.00017949384070521516,9.724058218821919e-08,3407250.0
41.26,0.00017884384016587953,9.68903219703599e-08,3407118.0
41.93,0.00017818959170206824,9.653777515654485e-08,3406984.0
42.62,0.00017751885335169287,9.617633707282282e-08,3406846.0
43.31,0.00017685332947427963,9.581770954705568e-08,3406708.0
44.01,0.00017617939717811195,9.545453984779528e-08,3406568.0
44.73,0.00017549479906173884,9.50856321975381e-08,3406424.0
45.46,0.00017479672488600277,9.470943511982358e-08,3406278.0
46.2,0.00017408577753627024,9.43262744820811e-08,3406130.0
46.95,0.00017338277298160792,9.394742862384214e-08,3405980.0
47.71,0.00017270014845283054,9.357963675969633e-08,3405828.0
48.49,0.00017202482907863008,9.321584174247095e-08,3405672.0
49.28,0.00017132450931784535,9.283850999260251e-08,3405514.0
50.08,0.00017064472494450255,9.247231605673792e-08,3405354.0
50.89,0.00016997422892136682,9.211116548808308e-08,3405192.0
51.72,0.00016927829912759536,9.173626846540788e-08,3405026.0
52.56,0.00016858355493338034,9.136202257543516e-08,3404858.0
53.42,0.00016787692214332854,9.09813686655315e-08,3404686.0
54.29,0.00016717233750120262,9.060183222290672e-08,3404512.0
55.17,0.0001664495909782359,9.021245955531427e-08,3404336.0
56.07,0.0001657048276729666,8.981118660423949e-08,3404156.0
56.98,0.0001649734149768118,8.94171549204864e-08,3403974.0
57.91,0.00016426239989009126,8.903421054040887e-08,3403788.0
58.85,0.00016355590482674932,8.865372137666491e-08,3403600.0
59.81,0.00016284707046874874,8.827199511150242e-08,3403408.0
60.78,0.0001621445601703567,8.78937012898764e-08,3403214.0
61.77,0.00016144451187280213,8.751677202403692e-08,3403016.0
62.77,0.00016076883115257083,8.715305621366532e-08,3402816.0
63.79,0.00016010090952206212,8.679357645572256e-08,3402612.0
64.83,0.0001594317173482531,8.64334372251572e-08,3402404.0
65.88,0.00015877873114968964,8.608208744726247e-08,3402194.0
66.96,0.00015812349407266123,8.57295713090948e-08,3401978.0
68.05,0.00015745870791496693,8.53718805961462e-08,3401760.0
69.15,0.00015679639563181375,8.501553338364086e-08,3401540.0
70.28,0.0001561520384028364,8.466897349657218e-08,3401314.0
71.42,0.00015554192612457593,8.43409844345895e-08,3401086.0
72.58,0.00015495458192843324,8.402536906182118e-08,3400854.0
73.76,0.00015439303758688942,8.372377215166312e-08,3400618.0
74.96,0.00015385268813438783,8.34336973809578e-08,3400378.0
76.18,0.0001533289042735781,8.315263492235407e-08,3400134.0
77.42,0.00015282336342215173,8.288149497691934e-08,3399886.0
78.68,0.0001523430371012393,8.262405919780751e-08,3399634.0
79.96,0.0001518794022898361,8.237570597882206e-08,3399378.0
81.26,0.00015143437760505523,8.21374765632559e-08,3399118.0
82.58,0.0001510059022742443,8.190825389740752e-08,3398854.0
83.93,0.00015057155662045928,8.167590135688274e-08,3398584.0
85.29,0.00015014200950493373,8.144615747016034e-08,3398312.0
86.68,0.00014971614236612016,8.121846335230341e-08,3398034.0
88.09,0.00014929561025349344,8.099369269575985e-08,3397752.0
89.52,0.00014888806665913466,8.07759977088254e-08,3397466.0
90.98,0.0001485019768589704,8.056999547037432e-08,3397174.0
92.46,0.0001481248985304834,8.03689123916864e-08,3396878.0
93.96,0.00014773915164633216,8.016315559573137e-08,3396578.0
95.49,0.0001473579168974835,7.995989980166543e-08,3396272.0
97.04,0.0001469852162697621,7.976130385522722e-08,3395962.0
98.62,0.00014662374701729434,7.95688552099447e-08,3395646.0
100.23,0.00014624433467627684,7.936672125674245e-08,3395324.0
101.86,0.0001458714066227004,7.916813413567941e-08,3394998.0
103.51,0.0001455037148880963,7.897241667479518e-08,3394668.0
105.2,0.00014513757600921967,7.877761606417766e-08,3394330.0
106.91,0.0001447699296966005,7.85820243126356e-08,3393988.0
108.65,0.0001443951335486039,7.838260117018809e-08,3393640.0
110.41,0.00014403989127517627,7.81938189242805e-08,3393288.0
112.21,0.00014368912410919751,7.800753876214546e-08,3392928.0
114.03,0.00014333830150440748,7.782125483230398e-08,3392564.0
115.89,0.00014298517478429233,7.763379166446154e-08,3392192.0
117.77,0.0001426403742278566,7.745087477819686e-08,3391816.0
119.69,0.00014230838260812122,7.727498437513729e-08,3391432.0
121.64,0.00014200245352238212,7.711329556189165e-08,3391042.0
123.62,0.00014169932020162844,7.695317479912921e-08,3390646.0
125.63,0.00014139780502422496,7.679398237361883e-08,3390244.0
127.67,0.0001410979967790245,7.663576626298537e-08,3389836.0
129.75,0.00014080173140352848,7.647954602759213e-08,3389420.0
131.86,0.00014051959002460158,7.633104670396853e-08,3388998.0
134.0,0.00014023150924105603,7.617937010808577e-08,3388570.0
136.18,0.00013995264160549529,7.603276968741717e-08,3388134.0
138.4,0.0001396720804007957,7.588532018327575e-08,3387690.0
140.65,0.00013937783834652639,7.573048531370792e-08,3387240.0
142.94,0.00013907332724539775,7.557013943661491e-08,3386782.0
145.26,0.00013875787241303416,7.540389197714617e-08,3386318.0
147.62,0.00013843667034079484,7.523458758887075e-08,3385846.0
150.02,0.00013810431637666744,7.505928763630387e-08,3385366.0
152.46,0.0001377593275113354,7.487718416989896e-08,3384878.0
154.94,0.00013741560682257103,7.469583246915705e-08,3384382.0
157.46,0.00013707054797198527,7.451381522427904e-08,3383878.0
160.03,0.0001367276210692851,7.433304017969749e-08,3383364.0
162.63,0.0001363795890680301,7.414952821883254e-08,3382844.0
165.27,0.00013602643659400352,7.396329174240489e-08,3382316.0
167.96,0.0001356798243051325,7.378069217831982e-08,3381778.0
170.69,0.00013534406007523984,7.36040505870486e-08,3381232.0
173.47,0.00013502003072047731,7.343387184030667e-08,3380676.0
176.29,0.00013470819074833847,7.327038233944785e-08,3380112.0
179.16,0.0001343996874341889,7.31087892544458e-08,3379538.0
182.07,0.00013409537658781847,7.294953635725739e-08,3378956.0
185.04,0.00013379534144720943,7.279271208576428e-08,3378362.0
188.05,0.00013350212896744417,7.263965908600254e-08,3377760.0
191.1,0.00013321302677586142,7.248890188335484e-08,3377150.0
194.21,0.0001329174981181271,7.233474924822591e-08,3376528.0
197.37,0.0001326153806540014,7.217708971706001e-08,3375896.0
200.58,0.00013231570807499215,7.20208387643416e-08,3375254.0
203.84,0.00013201609326307637,7.186469666487045e-08,3374602.0
207.16,0.0001317060526587637,7.170297661149804e-08,3373938.0
210.53,0.00013140046901170333,7.154375814830355e-08,3373264.0
213.95,0.00013110212544706877,7.138855682918843e-08,3372580.0
217.43,0.00013079235906122855,7.122723084967486e-08,3371884.0
220.97,0.00013047147822994399,7.105994544014267e-08,3371176.0
224.56,0.00013015415984369606,7.089467130116659e-08,3370458.0
228.22,0.00012984779813874766,7.073547840956487e-08,3369726.0
231.93,0.00012956289347158988,7.058804666720029e-08,3368984.0
235.7,0.00012930232585860714,7.045396950667806e-08,3368230.0
239.54,0.0001290550839512585,7.032727109580481e-08,3367462.0
243.43,0.00012881997197908726,7.020725980837965e-08,3366684.0
247.39,0.00012860656277343307,7.009919694373194e-08,3365892.0
251.42,0.00012840048619458853,6.999525246512645e-08,3365086.0
255.5,0.000128194459380571,6.989141509544382e-08,3364270.0
259.66,0.0001279947801027028,6.979118065051688e-08,3363438.0
263.88,0.00012780642252907664,6.969722094087068e-08,3362594.0
268.18,0.00012764571437340788,6.96184844822931e-08,3361734.0
272.54,0.00012750119849963627,6.954868564513226e-08,3360862.0
276.97,0.0001273667755945613,6.948452080046163e-08,3359976.0
281.48,0.00012724888315275327,6.942952492368756e-08,3359074.0
286.05,0.00012713595584146908,6.937734892240546e-08,3358160.0
290.71,0.00012703063911847343,6.932949947880067e-08,3357228.0
